Artist name,Description,Wiki URL,Page Views
Art and Language,English,https://en.wikipedia.org/wiki/Art%20%26%20Language,"1,675"
William Artaud,English,https://en.wikipedia.org/wiki/William%20Artaud,56
Richard Artschwager,American Artist,https://en.wikipedia.org/wiki/Richard%20Artschwager,597
Boris Artzybasheff,Ukrainian/American Painter/Illustrator,https://en.wikipedia.org/wiki/Boris%20Artzybasheff,"1,048"
Arvilland,French,https://en.wikipedia.org/wiki/Arvilland,N/A
Egid Quirin Asam,German Sculptor,https://en.wikipedia.org/wiki/Egid%20Quirin%20Asam,"1,235"
Kosmas Damian Asam,German Sculptor,https://en.wikipedia.org/wiki/Cosmas%20Damian%20Asam,"1,260"
Pieter Jansz. van Asch,Dutch Painter,https://en.wikipedia.org/wiki/Pieter%20Jansz%20van%20Asch,93
Charles Robert Ashbee,British,https://en.wikipedia.org/wiki/Charles%20Robert%20Ashbee,"1,137"
Michael Asher,American Conceptual Artist,https://en.wikipedia.org/wiki/Michael%20Asher%20%28artist%29,688
Kenojuak Ashevak,Canadian Inuit Printmaker,https://en.wikipedia.org/wiki/Kenojuak%20Ashevak,"1,587"
Tommy Ashevak,Canadian Inuit Sculptor,https://en.wikipedia.org/wiki/Heritage%20Minutes,"3,131"
Kaka Ashoona,Canadian Inuit Sculptor,https://en.wikipedia.org/wiki/Pitseolak%20Ashoona,626
Pitseolak Ashoona,Canadian Inuit Printmaker,https://en.wikipedia.org/wiki/Pitseolak%20Ashoona,626
Julian Ashton,Australian Painter,https://en.wikipedia.org/wiki/Julian%20Ashton,649
Amico Aspertini,Italian Painter,https://en.wikipedia.org/wiki/Amico%20Aspertini,305
Tiziano Aspetti,Italian Sculptor,https://en.wikipedia.org/wiki/Tiziano%20Aspetti,230
Steven Assael,American Painter,https://en.wikipedia.org/wiki/Steven%20Assael,158
Jan Asselyn,Dutch Painter,https://en.wikipedia.org/wiki/Jan%20Asselijn,642
Gioacchino Assereto,Italian Painter,https://en.wikipedia.org/wiki/Gioacchino%20Assereto,413
Federico Assler,Chilean Sculptor,https://en.wikipedia.org/wiki/Federico%20Assler,93
Balthasar van der Ast,Dutch Painter,https://en.wikipedia.org/wiki/Balthasar%20van%20der%20Ast,666
Asteas,Italian Vase Painter,https://en.wikipedia.org/wiki/Asteas,180
Zacharie Astruc,French,https://en.wikipedia.org/wiki/Zacharie%20Astruc,380
Nikolai Astrup,Norwegian Painter,https://en.wikipedia.org/wiki/Nikolai%20Astrup,"2,692"
Kutlug Ataman,Turkish Filmmaker,https://en.wikipedia.org/wiki/Kutlu%C4%9F%20Ataman,394
Eugene Atget,French Photographer,https://en.wikipedia.org/wiki/Eug%C3%A8ne%20Atget,"2,791"
Anna Atkins,English Photographer,https://en.wikipedia.org/wiki/Anna%20Atkins,"3,288"
John Augustus Atkinson,English Painter,https://en.wikipedia.org/wiki/John%20Augustus%20Atkinson,142
W.E. Atkinson,Canadian Painter,https://en.wikipedia.org/wiki/Rowan%20Atkinson,"411,022"
George A. Atkison,Irish,https://en.wikipedia.org/wiki/Guts%20World%20Tour,"61,839"
Dr. Atl,Mexican Painter,https://en.wikipedia.org/wiki/Dr.%20Atl,"1,894"
Jean-Michel Atlan,French Painter,https://en.wikipedia.org/wiki/Jean-Michel%20Atlan,342
Attavante Degli Attavanti,Italian Miniaturist,https://en.wikipedia.org/wiki/Attavante%20degli%20Attavanti,105
Dotty Attie,American Painter,https://en.wikipedia.org/wiki/Dotty%20Attie,298
Rene Auberjonois,Swiss Painter,https://en.wikipedia.org/wiki/Ren%C3%A9%20Auberjonois,"80,666"
Charles Aubry,French Photographer,https://en.wikipedia.org/wiki/Charles%20Aubry,132
John James Audubon,West Indian/American Illustrator,https://en.wikipedia.org/wiki/John%20James%20Audubon,"23,990"
John Woodhouse Audubon,American Painter,https://en.wikipedia.org/wiki/John%20Woodhouse%20Audubon,773
Frank Auerbach,German/British Painter,https://en.wikipedia.org/wiki/Frank%20Auerbach,"4,113"
William Auerbach-Levy,American Painter,https://en.wikipedia.org/wiki/William%20Auerbach-Levy,100
Louis-Augustin Auguin,French Painter,https://en.wikipedia.org/wiki/Louis-Augustin%20Auguin,59
Robert-Joseph Auguste,French Silversmith,https://en.wikipedia.org/wiki/Robert-Joseph%20Auguste,43
George Ault,American Painter,https://en.wikipedia.org/wiki/George%20Ault,"3,693"
James Aumonier,English Painter,https://en.wikipedia.org/wiki/James%20Aumonier,89
Darrel Austin,American,https://en.wikipedia.org/wiki/Raymond%20D.%20Austin,28
Rudy Autio,American Sculptor/Ceramicist,https://en.wikipedia.org/wiki/Rudy%20Autio,281
Mario Avati,Italian Printmaker,https://en.wikipedia.org/wiki/Pupi%20Avati,"2,137"
Jacques-Andre-Joseph Aved,French Painter,https://en.wikipedia.org/wiki/Jacques%20Aved,179
Richard Avedon,American Photographer,https://en.wikipedia.org/wiki/Doe%20Avedon,"3,479"
Francesco Xanto Avelli,Italian Ceramicist,https://en.wikipedia.org/wiki/Francesco%20Xanto%20Avelli,122
Barent Avercamp,Dutch Painter,https://en.wikipedia.org/wiki/Barent%20Avercamp,101
Hendrick Avercamp,Dutch Painter,https://en.wikipedia.org/wiki/Hendrick%20Avercamp,"1,676"
Milton Avery,American Painter,https://en.wikipedia.org/wiki/Milton%20Avery,"2,344"
Alice Aycock,American Sculptor,https://en.wikipedia.org/wiki/Alice%20Aycock,571
"Heneage Finch, Fifth Earl of Aylesford",English,https://en.wikipedia.org/wiki/Earl%20of%20Aylesford,"1,300"
"Heneage Finch, Fourth Earl of Aylesford",English,https://en.wikipedia.org/wiki/Earl%20of%20Aylesford,"1,300"
Gillian Ayres,British Painter,https://en.wikipedia.org/wiki/Gillian%20Ayres,741
Michael Ayrton,British,https://en.wikipedia.org/wiki/Michael%20Ayrton,"1,289"
Luis Cruz Azaceta,Cuban Painter,https://en.wikipedia.org/wiki/Luis%20Cruz%20Azaceta,142
Dirck van Baburen,Dutch Painter,https://en.wikipedia.org/wiki/Dirck%20van%20Baburen,"1,144"
Judith Baca,American Painter,https://en.wikipedia.org/wiki/Judy%20Baca,"2,866"
Francesco Bacchiacca,Italian Painter,https://en.wikipedia.org/wiki/Francesco%20Bacchiacca,435
Otto Henry Bacher,American Painter,https://en.wikipedia.org/wiki/Otto%20Henry%20Bacher,161
Il Baciccio,Italian Painter,https://en.wikipedia.org/wiki/Giovanni%20Battista%20Gaulli,"1,520"
Harriet Backer,Norwegian Painter,https://en.wikipedia.org/wiki/Harriet%20Backer,"1,124"
Jacob Adriaensz. Backer,Dutch Painter,https://en.wikipedia.org/wiki/Jacob%20Adriaensz%20Backer,470
Jacob de Backer,Flemish Painter,https://en.wikipedia.org/wiki/Jacob%20de%20Backer,395
Ludolf Backhuysen,Dutch Painter,https://en.wikipedia.org/wiki/Ludolf%20Bakhuizen,562
Francis Bacon,Irish/British Painter,https://en.wikipedia.org/wiki/Works%20by%20Francis%20Bacon,"4,869"
Henry Bacon,American Painter,https://en.wikipedia.org/wiki/SS%20Henry%20Bacon,302
John Henry F. Bacon,English Painter,https://en.wikipedia.org/wiki/John%20F.%20Bacon,46
Peggy Bacon,American Printmaker,https://en.wikipedia.org/wiki/Peggy%20Bacon,430
Sir Nathaniel Bacon,English Painter,https://en.wikipedia.org/wiki/John%20Ingram%20%28revolutionary%29,155
Sisto Badalocchio,Italian Painter,https://en.wikipedia.org/wiki/Sisto%20Badalocchio,152
Joseph Badger,American Painter,https://en.wikipedia.org/wiki/Joseph%20Badger,312
Donald Baechler,American Painter,https://en.wikipedia.org/wiki/Donald%20Baechler,574
John Baeder,American Painter,https://en.wikipedia.org/wiki/John%20Baeder,834
Jan de Baen,Dutch Painter,https://en.wikipedia.org/wiki/Jan%20de%20Baen,"2,409"
George Baer,American Painter,https://en.wikipedia.org/wiki/George%20A.%20Baer,128
Jo Baer,American Painter,https://en.wikipedia.org/wiki/Jo%20Baer,660
Henry Howard Bagg,American,https://en.wikipedia.org/wiki/Cotner%20College,225
Giovanni Baglione,Italian Painter,https://en.wikipedia.org/wiki/Giovanni%20Baglione,"2,038"
Marco Bagnoli,British Photographer,https://en.wikipedia.org/wiki/Sammontana,"1,638"
David Bailey,British Photographer,https://en.wikipedia.org/wiki/David%20Bailey%20%28American%20football%29,"1,071"
Roger Bailey,American,https://en.wikipedia.org/wiki/List%20of%20My%20Family%20characters,"2,966"
William Bailey,American Painter,https://en.wikipedia.org/wiki/G.%20W.%20Bailey,"51,156"
Francois Baillairge,Canadian Painter,https://en.wikipedia.org/wiki/Fran%C3%A7ois%20Baillairg%C3%A9,126
Alice Bailly,Swiss Painter,https://en.wikipedia.org/wiki/Alice%20Bailly,539
David Bailly,Dutch Painter,https://en.wikipedia.org/wiki/David%20Bailly,330
Edward Hodges Baily,English Sculptor,https://en.wikipedia.org/wiki/Edward%20Hodges%20Baily,701
Saul Baizerman,Russian/American Sculptor,https://en.wikipedia.org/wiki/Saul%20Baizerman,33
Enrico Baj,Italian Painter,https://en.wikipedia.org/wiki/Enrico%20Baj,730
Bryant Baker,British/American Sculptor,https://en.wikipedia.org/wiki/Bryant%20Baker,348
William Bliss Baker,American Painter,https://en.wikipedia.org/wiki/William%20Bliss%20Baker,515
Leon Bakst,Russian Designer/Illustrator,https://en.wikipedia.org/wiki/L%C3%A9on%20Bakst,"3,856"
John Baldessari,American Conceptual Artist,https://en.wikipedia.org/wiki/John%20Baldessari,"3,575"
Alessio Baldovinetti,Italian Painter,https://en.wikipedia.org/wiki/Alesso%20Baldovinetti,601
Cyrus LeRoy Baldridge,American Painter/Illustrator,https://en.wikipedia.org/wiki/Cyrus%20Leroy%20Baldridge,344
Hans Baldung Grien,German Painter/Printmaker,https://en.wikipedia.org/wiki/Hans%20Baldung,"2,159"
Edouard Baldus,French Photographer,https://en.wikipedia.org/wiki/%C3%89douard%20Baldus,272
Lew Baldwin,American Digital Artist,https://en.wikipedia.org/wiki/Elizabeth%20Van%20Lew,"7,615"
Hendrick van Balen,Dutch Painter,https://en.wikipedia.org/wiki/Hendrick%20van%20Balen%20the%20Elder,525
Antonio Balestra,Italian Painter,https://en.wikipedia.org/wiki/Antonio%20Balestra,350
Miroslaw Balka,Polish Sculptor,https://en.wikipedia.org/wiki/Miros%C5%82aw%20Ba%C5%82ka,285
Stephan Balkenhol,German,https://en.wikipedia.org/wiki/Stephan%20Balkenhol,392
Alice Worthington Ball,American Painter,https://en.wikipedia.org/wiki/Robert%20Goulet,"69,710"
Thomas Ball,American Sculptor,https://en.wikipedia.org/wiki/Thomas%20Ball%20%28artist%29,657
Giacomo Balla,Italian Painter,https://en.wikipedia.org/wiki/Giacomo%20Balla,"3,449"
Ole Peter Hansen Balling,Norwegian,https://en.wikipedia.org/wiki/Ole%20Peter%20Hansen%20Balling,320
Jose Balmes,Spanish/Chilean Painter,https://en.wikipedia.org/wiki/Jos%C3%A9%20Balmes,144
Balthus,French Painter,https://en.wikipedia.org/wiki/Balthus,"11,970"
The Baltimore Painter,Greek Vase Painter,https://en.wikipedia.org/wiki/Baltimore%20Painter,213
Lewis Baltz,American Photographer,https://en.wikipedia.org/wiki/Lewis%20Baltz,632
Edme-Pierre Balzac,American Painter,https://en.wikipedia.org/wiki/Guilloch%C3%A9,"5,577"
James Bama,American Painter,https://en.wikipedia.org/wiki/James%20Bama,634
Bambaia,Italian Sculptor,https://en.wikipedia.org/wiki/Bambaia%2C%20Oio,23
Baccio Bandinelli,Italian Sculptor,https://en.wikipedia.org/wiki/Baccio%20Bandinelli,"1,234"
Giovanni Bandini,Italian Sculptor,https://en.wikipedia.org/wiki/Bernardo%20Bandini%20Baroncelli,"1,908"
Thomas Banks,English Sculptor,https://en.wikipedia.org/wiki/Thomas%20Banks%20%28sculptor%29,240
Banksy,British Painter,https://en.wikipedia.org/wiki/Banksy,"180,995"
Fiona Banner,British,https://en.wikipedia.org/wiki/Fiona%20Banner,693
Edward M. Bannister,African-American Painter,https://en.wikipedia.org/wiki/Edward%20Mitchell%20Bannister,"1,808"
Evrard Bapst,Painter,https://en.wikipedia.org/wiki/Evrard_Bapst,N/A
Marciano Baptista,Painter,https://en.wikipedia.org/wiki/Macao%20Forum,180
Miklos Barabas,Hungarian Painter,https://en.wikipedia.org/wiki/Mikl%C3%B3s%20Barab%C3%A1s,550
William Barak,Australian Aboriginal,https://en.wikipedia.org/wiki/William%20Barak,"1,907"
Frida Baranek,Brazilian Sculptor,https://en.wikipedia.org/wiki/Frida%20Baranek,320
Wladimir Baranoff-Rossine,Russian/Ukrainian Sculptor,https://en.wikipedia.org/wiki/Vladimir%20Baranov-Rossin%C3%A9,512
Jean Barbault,French Painter,https://en.wikipedia.org/wiki/Jean%20Barbault,477
Charles Burton Barber,English Painter,https://en.wikipedia.org/wiki/Charles%20Burton%20Barber,868
Giuseppe Barberi,Italian,https://en.wikipedia.org/wiki/Giuseppe%20Barberi,125
Jean Barbet,French Sculptor,https://en.wikipedia.org/wiki/Barbet%20Schroeder,"8,824"
Olivo Barbieri,Italian Photographer,https://en.wikipedia.org/wiki/Olivo%20Barbieri,169
Miquel Barcelo,Spanish Painter,https://en.wikipedia.org/wiki/Miquel%20Barcel%C3%B3,"1,209"
Eliza Rosanna Barchus,American Painter,https://en.wikipedia.org/wiki/Eliza%20Barchus,204
James Bard,American Painter,https://en.wikipedia.org/wiki/James%20Bard,280
John Bard,American Painter,https://en.wikipedia.org/wiki/Bard%20College,"45,655"
Dirck Barendsz.,Dutch Painter,https://en.wikipedia.org/wiki/Dirck%20Barendsz,207
James Barenger,English Painter,https://en.wikipedia.org/wiki/James%20Barenger,60
Charles Bargue,French Painter,https://en.wikipedia.org/wiki/Charles%20Bargue,"1,115"
Barisano da Trani,Italian Sculptor,https://en.wikipedia.org/wiki/Barisano%20da%20Trani,64
Albert Winslow Barker,American,https://en.wikipedia.org/wiki/Don%20Winslow%20of%20the%20Navy%20%28radio%20program%29,70
Clive Barker,British,https://en.wikipedia.org/wiki/Clive%20Barker%27s%20Undying,"8,839"
Margaret Barker,British,https://en.wikipedia.org/wiki/Margaret%20Barker,"1,142"
Thomas Jones Barker,English Painter,https://en.wikipedia.org/wiki/Thomas%20Jones%20Barker,570
Wright Barker,English Painter,https://en.wikipedia.org/wiki/Wright%20Barker,288
Thomas Barker of Bath,English Painter,https://en.wikipedia.org/wiki/Thomas%20Barker%20%28painter%29,500
Ernst Barlach,German Sculptor,https://en.wikipedia.org/wiki/Ernst%20Barlach,"2,373"
Francis Barlow,English Painter,https://en.wikipedia.org/wiki/Francis%20Barlow%20%28artist%29,732
Barna da Siena,Italian Painter,https://en.wikipedia.org/wiki/Barna%20da%20Siena,224
Barnaba da Modena,Italian Painter,https://en.wikipedia.org/wiki/Barnaba%20da%20Modena,272
George Grey Barnard,American Sculptor,https://en.wikipedia.org/wiki/George%20Grey%20Barnard,"1,490"
George N. Barnard,American Photographer,https://en.wikipedia.org/wiki/George%20N.%20Barnard,570
Rev. William Henry Barnard,British Painter,https://en.wikipedia.org/wiki/Lady%20Anne%20Barnard,593
Ernie Barnes,African-American Painter,https://en.wikipedia.org/wiki/Eyes%20of%20Wakanda,"310,329"
Will Barnet,American Painter,https://en.wikipedia.org/wiki/Darren%20Barnet,"66,149"
Matthew Barney,American,https://en.wikipedia.org/wiki/Matthew%20Barney,"31,020"
Tina Barney,American Photographer,https://en.wikipedia.org/wiki/Tina%20Barney,"3,471"
Wilhelmina Barns-Graham,British Painter,https://en.wikipedia.org/wiki/Wilhelmina%20Barns-Graham,"3,349"
J.M. Barnsley,Canadian Painter,https://en.wikipedia.org/wiki/J.%20M.%20Barnsley,79
Federico Barocci,Italian Painter,https://en.wikipedia.org/wiki/Federico%20Barocci,"1,626"
Francois Barois,French Sculptor,https://en.wikipedia.org/wiki/Fran%C3%A7ois%20Barois,91
Rafael Barradas,Uruguayan Painter,https://en.wikipedia.org/wiki/Rafael%20Barradas,256
Laureano Barrau,Spanish Painter,https://en.wikipedia.org/wiki/Laureano%20Barrau,218
Jean-Auguste Barre,French Sculptor,https://en.wikipedia.org/wiki/Jean-Auguste%20Barre,127
George Barret Jr.,English Painter,https://en.wikipedia.org/wiki/George%20Barret%20Jr.,81
George Barret Sr.,Irish/English Painter,https://en.wikipedia.org/wiki/George%20Barret%20Sr.,291
Bill Barrett,American Sculptor,https://en.wikipedia.org/wiki/Bill%20Barrett%20%28artist%29,312
Robert Barrett-Browning,English Painter,https://en.wikipedia.org/wiki/Robert%20Barrett%20Browning,"3,419"
Louis-Ernest Barrias,French Sculptor,https://en.wikipedia.org/wiki/Louis-Ernest%20Barrias,513
Gracia Barrios,English Painter,https://en.wikipedia.org/wiki/Gracia%20Barrios,102
Hugh Barron,English Painter,https://en.wikipedia.org/wiki/Hugh%20Barron,85
Joseph Charles Barrow,English,https://en.wikipedia.org/wiki/Errol%20Barrow,"3,682"
Anne Meredith Barry,Canadian Painter,https://en.wikipedia.org/wiki/Anne%20Meredith%20Barry,122
James Barry,Irish Painter,https://en.wikipedia.org/wiki/James%20Barry%20%28surgeon%29,"60,737"
Robert Barry,American Conceptual Artist,https://en.wikipedia.org/wiki/Brent%20Barry,"27,875"
William Gerard Barry,Irish Painter,https://en.wikipedia.org/wiki/William%20Gerard%20Barry,81
Hercules Barsotti,Brazilian Painter,https://en.wikipedia.org/wiki/H%C3%A9rcules%20Barsotti,47
Yael Bartana,Israeli Video Artist,https://en.wikipedia.org/wiki/Yael%20Bartana,555
Uta Barth,German/American Photographer,https://en.wikipedia.org/wiki/Uta%20Barth,447
Richmond Barthe,African-American Sculptor,https://en.wikipedia.org/wiki/Richmond%20Barth%C3%A9,"2,482"
Melchiorre Barthel,German Sculptor,https://en.wikipedia.org/wiki/Melchiorre_Barthel,N/A
Frederic-Auguste Bartholdi,French Sculptor,https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric%20Auguste%20Bartholdi,"21,686"
Paul-Albert Bartholome,French Sculptor/Painter,https://en.wikipedia.org/wiki/Albert%20Bartholom%C3%A9,765
Sara Norwood Bartle,American Miniaturist,https://en.wikipedia.org/wiki/List%20of%20kidnappings%3A%201950%E2%80%931979,"7,731"
Bo Bartlett,American Painter,https://en.wikipedia.org/wiki/Bo%20Bartlett,"2,283"
Jennifer Bartlett,American Painter,https://en.wikipedia.org/wiki/Jennifer%20Bartlett,"1,317"
Paul Wayland Bartlett,American Sculptor,https://en.wikipedia.org/wiki/Paul%20Wayland%20Bartlett,403
William Henry Bartlett,English Painter/Engraver,https://en.wikipedia.org/wiki/William%20Henry%20Bartlett,819
Lorenzo Bartolini,Italian Sculptor,https://en.wikipedia.org/wiki/Lorenzo%20Bartolini,"1,039"
Bartolo di Fredi,Italian Painter,https://en.wikipedia.org/wiki/Bartolo%20di%20Fredi,321
Bartolomeo da Brescia,Italian,https://en.wikipedia.org/wiki/Palazzo%20Jacopo%20da%20Brescia,189
Bartolomeo di Giovanni,Italian Painter,https://en.wikipedia.org/wiki/Bartolomeo%20di%20Giovanni,403
Bartolomeo Veneto,Italian Painter,https://en.wikipedia.org/wiki/Bartolomeo%20Veneto,904
Fra Bartolommeo,Italian Painter,https://en.wikipedia.org/wiki/Fra%20Bartolomeo,"1,901"
Francesco Bartolozzi,Italian Engraver,https://en.wikipedia.org/wiki/Francesco%20Bartolozzi,838
Hendrik Bary,Dutch,https://en.wikipedia.org/wiki/Hendrik%20Bary,62
Antoine-Louis Barye,French Sculptor/Painter,https://en.wikipedia.org/wiki/Antoine-Louis%20Barye,"1,345"
Marco Basaiti,Italian Painter,https://en.wikipedia.org/wiki/Marco%20Basaiti,444
Afro Basaldella,Italian Painter,https://en.wikipedia.org/wiki/Afro%20Basaldella,619
Mirko Basaldella,Italian Sculptor,https://en.wikipedia.org/wiki/Mirko%20Basaldella,190
Pierre Francois Basan,French Engraver,https://en.wikipedia.org/wiki/Pierre-Fran%C3%A7ois%20Basan,129
Basawan,Indian Miniaturist,https://en.wikipedia.org/wiki/Basawan,945
Evaristo Baschenis,Italian Painter,https://en.wikipedia.org/wiki/Evaristo%20Baschenis,431
Graeme Base,Australian Illustrator,https://en.wikipedia.org/wiki/Graeme%20Base,"2,086"
Georg Baselitz,German Painter,https://en.wikipedia.org/wiki/Georg%20Baselitz,"4,273"
Maria Bashkirtseff,Ukrainian/French Painter/Writer,https://en.wikipedia.org/wiki/Marie%20Bashkirtseff,"4,121"
James Basire,English Printmaker,https://en.wikipedia.org/wiki/James%20Basire,416
Leonard Baskin,American Painter/Sculptor,https://en.wikipedia.org/wiki/Leonard%20Baskin,"1,773"
Jean-Michel Basquiat,African-American Painter,https://en.wikipedia.org/wiki/Untitled%20%281982%20Basquiat%20skull%20painting%29,"26,321"
Francesco Bassano,Italian Painter,https://en.wikipedia.org/wiki/Jacopo%20Bassano,"1,961"
